"";"kommun_code";"year";"inkomst_median";"bef";"bef_diff";"bef_utv";"household";"kommun_name";"lan_code";"lan_name"
"306";"0163";"1969";NA;36410;906;0,026;NA;"Sollentuna";"01";"Stockholms län"
"307";"0180";"1969";NA;752361;-6569;-0,009;NA;"Stockholm";"01";"Stockholms län"
"308";"0181";"1969";NA;72973;4308;0,063;NA;"Södertälje";"01";"Stockholms län"
"309";"0182";"1969";NA;44785;2551;0,06;NA;"Nacka";"01";"Stockholms län"
"310";"0183";"1969";NA;27572;-709;-0,025;NA;"Sundbyberg";"01";"Stockholms län"
"311";"0184";"1969";NA;56545;-43;-0,001;NA;"Solna";"01";"Stockholms län"
"312";"0186";"1969";NA;36232;493;0,014;NA;"Lidingö";"01";"Stockholms län"
"313";"0187";"1969";NA;4757;222;0,049;NA;"Vaxholm";"01";"Stockholms län"
"314";"0188";"1969";NA;38287;215;0,006;NA;"Norrtälje";"01";"Stockholms län"
"315";"0191";"1969";NA;23740;1965;0,09;NA;"Sigtuna";"01";"Stockholms län"
"316";"0192";"1969";NA;17855;538;0,031;NA;"Nynäshamn";"01";"Stockholms län"
"317";"0305";"1969";NA;5466;924;0,203;NA;"Håbo";"03";"Uppsala län"
"318";"0319";"1969";NA;10163;45;0,004;NA;"Älvkarleby";"03";"Uppsala län"
"319";"0330";"1969";NA;0;0;NA;NA;"Knivsta";"03";"Uppsala län"
"320";"0331";"1969";NA;13588;-248;-0,018;NA;"Heby";"03";"Uppsala län"
"321";"0360";"1969";NA;21164;132;0,006;NA;"Tierp";"03";"Uppsala län"
"322";"0380";"1969";NA;126796;2292;0,018;NA;"Uppsala";"03";"Uppsala län"
"323";"0381";"1969";NA;31654;577;0,019;NA;"Enköping";"03";"Uppsala län"
"324";"0382";"1969";NA;18490;242;0,013;NA;"Östhammar";"03";"Uppsala län"
"325";"0428";"1969";NA;9686;-16;-0,002;NA;"Vingåker";"04";"Södermanlands län"
"326";"0461";"1969";NA;0;0;NA;NA;"Gnesta";"04";"Södermanlands län"
"327";"0480";"1969";NA;57043;588;0,01;NA;"Nyköping";"04";"Södermanlands län"
"328";"0481";"1969";NA;15045;365;0,025;NA;"Oxelösund";"04";"Södermanlands län"
"329";"0482";"1969";NA;18469;143;0,008;NA;"Flen";"04";"Södermanlands län"
"330";"0483";"1969";NA;32516;131;0,004;NA;"Katrineholm";"04";"Södermanlands län"
"331";"0484";"1969";NA;92045;2073;0,023;NA;"Eskilstuna";"04";"Södermanlands län"
"332";"0486";"1969";NA;20539;127;0,006;NA;"Strängnäs";"04";"Södermanlands län"
"333";"0488";"1969";NA;0;0;NA;NA;"Trosa";"04";"Södermanlands län"
"334";"0509";"1969";NA;6076;-94;-0,015;NA;"Ödeshög";"05";"Östergötlands län"
"335";"0512";"1969";NA;4481;-69;-0,015;NA;"Ydre";"05";"Östergötlands län"
"336";"0513";"1969";NA;10462;53;0,005;NA;"Kinda";"05";"Östergötlands län"
"337";"0560";"1969";NA;6454;87;0,014;NA;"Boxholm";"05";"Östergötlands län"
"338";"0561";"1969";NA;12960;158;0,012;NA;"Åtvidaberg";"05";"Östergötlands län"
"339";"0562";"1969";NA;24361;282;0,012;NA;"Finspång";"05";"Östergötlands län"
"340";"0563";"1969";NA;9246;-7;-0,001;NA;"Valdemarsvik";"05";"Östergötlands län"
"341";"0580";"1969";NA;102864;1415;0,014;NA;"Linköping";"05";"Östergötlands län"
"342";"0581";"1969";NA;119215;1423;0,012;NA;"Norrköping";"05";"Östergötlands län"
"343";"0582";"1969";NA;9601;-19;-0,002;NA;"Söderköping";"05";"Östergötlands län"
"344";"0583";"1969";NA;40699;672;0,017;NA;"Motala";"05";"Östergötlands län"
"345";"0584";"1969";NA;7684;-29;-0,004;NA;"Vadstena";"05";"Östergötlands län"
"346";"0586";"1969";NA;24334;265;0,011;NA;"Mjölby";"05";"Östergötlands län"
"347";"0604";"1969";NA;6327;9;0,001;NA;"Aneby";"06";"Jönköpings län"
"348";"0617";"1969";NA;7590;107;0,014;NA;"Gnosjö";"06";"Jönköpings län"
"349";"0642";"1969";NA;3906;-8;-0,002;NA;"Mullsjö";"06";"Jönköpings län"
"350";"0643";"1969";NA;5564;8;0,001;NA;"Habo";"06";"Jönköpings län"
"351";"0662";"1969";NA;25889;601;0,024;NA;"Gislaved";"06";"Jönköpings län"
"352";"0665";"1969";NA;11157;105;0,01;NA;"Vaggeryd";"06";"Jönköpings län"
"353";"0680";"1969";NA;106402;1725;0,016;NA;"Jönköping";"06";"Jönköpings län"
"354";"0682";"1969";NA;33636;180;0,005;NA;"Nässjö";"06";"Jönköpings län"
"355";"0683";"1969";NA;29003;348;0,012;NA;"Värnamo";"06";"Jönköpings län"
"356";"0684";"1969";NA;11430;-7;-0,001;NA;"Sävsjö";"06";"Jönköpings län"
"357";"0685";"1969";NA;28731;93;0,003;NA;"Vetlanda";"06";"Jönköpings län"
"358";"0686";"1969";NA;18124;-10;-0,001;NA;"Eksjö";"06";"Jönköpings län"
"359";"0687";"1969";NA;19239;245;0,013;NA;"Tranås";"06";"Jönköpings län"
"360";"0760";"1969";NA;12002;-96;-0,008;NA;"Uppvidinge";"07";"Kronobergs län"
"361";"0761";"1969";NA;8433;75;0,009;NA;"Lessebo";"07";"Kronobergs län"
"362";"0763";"1969";NA;15034;-84;-0,006;NA;"Tingsryd";"07";"Kronobergs län"
"363";"0764";"1969";NA;19131;191;0,01;NA;"Alvesta";"07";"Kronobergs län"
"364";"0765";"1969";NA;15280;182;0,012;NA;"Älmhult";"07";"Kronobergs län"
"365";"0767";"1969";NA;11776;217;0,019;NA;"Markaryd";"07";"Kronobergs län"
"366";"0780";"1969";NA;57650;1646;0,029;NA;"Växjö";"07";"Kronobergs län"
"367";"0781";"1969";NA;25647;400;0,016;NA;"Ljungby";"07";"Kronobergs län"
"368";"0821";"1969";NA;8437;-132;-0,015;NA;"Högsby";"08";"Kalmar län"
"369";"0834";"1969";NA;7716;-67;-0,009;NA;"Torsås";"08";"Kalmar län"
"370";"0840";"1969";NA;9972;33;0,003;NA;"Mörbylånga";"08";"Kalmar län"
"371";"0860";"1969";NA;19421;-41;-0,002;NA;"Hultsfred";"08";"Kalmar län"
"372";"0861";"1969";NA;13477;142;0,011;NA;"Mönsterås";"08";"Kalmar län"
"373";"0862";"1969";NA;11768;100;0,009;NA;"Emmaboda";"08";"Kalmar län"
"374";"0880";"1969";NA;51854;375;0,007;NA;"Kalmar";"08";"Kalmar län"
"375";"0881";"1969";NA;22155;89;0,004;NA;"Nybro";"08";"Kalmar län"
"376";"0882";"1969";NA;25201;219;0,009;NA;"Oskarshamn";"08";"Kalmar län"
"377";"0883";"1969";NA;42560;475;0,011;NA;"Västervik";"08";"Kalmar län"
"378";"0884";"1969";NA;17176;24;0,001;NA;"Vimmerby";"08";"Kalmar län"
"379";"0885";"1969";NA;10561;-74;-0,007;NA;"Borgholm";"08";"Kalmar län"
"380";"0980";"1969";NA;53977;101;0,002;NA;"Gotland";"09";"Gotlands län"
"381";"1060";"1969";NA;16906;697;0,043;NA;"Olofström";"10";"Blekinge län"
"382";"1080";"1969";NA;59247;-189;-0,003;NA;"Karlskrona";"10";"Blekinge län"
"383";"1081";"1969";NA;29597;415;0,014;NA;"Ronneby";"10";"Blekinge län"
"384";"1082";"1969";NA;31561;610;0,02;NA;"Karlshamn";"10";"Blekinge län"
"385";"1083";"1969";NA;15062;175;0,012;NA;"Sölvesborg";"10";"Blekinge län"
"386";"1214";"1969";NA;12064;14;0,001;NA;"Svalöv";"12";"Skåne län"
"387";"1230";"1969";NA;9955;494;0,052;NA;"Staffanstorp";"12";"Skåne län"
"388";"1231";"1969";NA;11143;-106;-0,009;NA;"Burlöv";"12";"Skåne län"
"389";"1233";"1969";NA;12153;606;0,052;NA;"Vellinge";"12";"Skåne län"
"390";"1256";"1969";NA;14340;153;0,011;NA;"Östra Göinge";"12";"Skåne län"
"391";"1257";"1969";NA;8544;32;0,004;NA;"Örkelljunga";"12";"Skåne län"
"392";"1260";"1969";NA;12928;289;0,023;NA;"Bjuv";"12";"Skåne län"
"393";"1261";"1969";NA;14031;327;0,024;NA;"Kävlinge";"12";"Skåne län"
"394";"1262";"1969";NA;11276;586;0,055;NA;"Lomma";"12";"Skåne län"
"395";"1263";"1969";NA;10117;249;0,025;NA;"Svedala";"12";"Skåne län"
"396";"1264";"1969";NA;10517;-14;-0,001;NA;"Skurup";"12";"Skåne län"
"397";"1265";"1969";NA;13400;-59;-0,004;NA;"Sjöbo";"12";"Skåne län"
"398";"1266";"1969";NA;11851;-64;-0,005;NA;"Hörby";"12";"Skåne län"
"399";"1267";"1969";NA;8816;-4;0;NA;"Höör";"12";"Skåne län"
"400";"1270";"1969";NA;13191;-49;-0,004;NA;"Tomelilla";"12";"Skåne län"
"401";"1272";"1969";NA;10582;230;0,022;NA;"Bromölla";"12";"Skåne län"
"402";"1273";"1969";NA;13720;-4;0;NA;"Osby";"12";"Skåne län"
"403";"1275";"1969";NA;7882;118;0,015;NA;"Perstorp";"12";"Skåne län"
"404";"1276";"1969";NA;16127;78;0,005;NA;"Klippan";"12";"Skåne län"
"405";"1277";"1969";NA;10514;97;0,009;NA;"Åstorp";"12";"Skåne län"
"406";"1278";"1969";NA;10452;68;0,007;NA;"Båstad";"12";"Skåne län"
"407";"1280";"1969";NA;262321;2398;0,009;NA;"Malmö";"12";"Skåne län"
"408";"1281";"1969";NA;67080;2290;0,035;NA;"Lund";"12";"Skåne län"
"409";"1282";"1969";NA;36974;174;0,005;NA;"Landskrona";"12";"Skåne län"
"410";"1283";"1969";NA;99521;1249;0,013;NA;"Helsingborg";"12";"Skåne län"
"411";"1284";"1969";NA;18875;236;0,013;NA;"Höganäs";"12";"Skåne län"
"412";"1285";"1969";NA;25797;644;0,026;NA;"Eslöv";"12";"Skåne län"
"413";"1286";"1969";NA;24152;11;0;NA;"Ystad";"12";"Skåne län"
"414";"1287";"1969";NA;35971;353;0,01;NA;"Trelleborg";"12";"Skåne län"
"415";"1290";"1969";NA;64655;405;0,006;NA;"Kristianstad";"12";"Skåne län"
"416";"1291";"1969";NA;20630;-163;-0,008;NA;"Simrishamn";"12";"Skåne län"
"417";"1292";"1969";NA;25921;78;0,003;NA;"Ängelholm";"12";"Skåne län"
"418";"1293";"1969";NA;46309;382;0,008;NA;"Hässleholm";"12";"Skåne län"
"419";"1315";"1969";NA;10997;36;0,003;NA;"Hylte";"13";"Hallands län"
"420";"1380";"1969";NA;69494;840;0,012;NA;"Halmstad";"13";"Hallands län"
"421";"1381";"1969";NA;18749;-85;-0,005;NA;"Laholm";"13";"Hallands län"
"422";"1382";"1969";NA;31535;280;0,009;NA;"Falkenberg";"13";"Hallands län"
"423";"1383";"1969";NA;37620;795;0,022;NA;"Varberg";"13";"Hallands län"
"424";"1384";"1969";NA;27151;2074;0,083;NA;"Kungsbacka";"13";"Hallands län"
"425";"1401";"1969";NA;14296;785;0,058;NA;"Härryda";"14";"Västra Götalands län"
"426";"1402";"1969";NA;24687;1707;0,074;NA;"Partille";"14";"Västra Götalands län"
"427";"1407";"1969";NA;8360;179;0,022;NA;"Öckerö";"14";"Västra Götalands län"
"428";"1415";"1969";NA;11908;584;0,052;NA;"Stenungsund";"14";"Västra Götalands län"
"429";"1419";"1969";NA;9103;144;0,016;NA;"Tjörn";"14";"Västra Götalands län"
"430";"1421";"1969";NA;8847;33;0,004;NA;"Orust";"14";"Västra Götalands län"
"431";"1427";"1969";NA;9407;-28;-0,003;NA;"Sotenäs";"14";"Västra Götalands län"
"432";"1430";"1969";NA;9753;-31;-0,003;NA;"Munkedal";"14";"Västra Götalands län"
"433";"1435";"1969";NA;10857;-73;-0,007;NA;"Tanum";"14";"Västra Götalands län"
"434";"1438";"1969";NA;4996;20;0,004;NA;"Dals-Ed";"14";"Västra Götalands län"
"435";"1439";"1969";NA;6371;-50;-0,008;NA;"Färgelanda";"14";"Västra Götalands län"
"436";"1440";"1969";NA;16715;749;0,047;NA;"Ale";"14";"Västra Götalands län"
"437";"1441";"1969";NA;21831;1510;0,074;NA;"Lerum";"14";"Västra Götalands län"
"438";"1442";"1969";NA;7791;47;0,006;NA;"Vårgårda";"14";"Västra Götalands län"
"439";"1443";"1969";NA;0;0;NA;NA;"Bollebygd";"14";"Västra Götalands län"
"440";"1444";"1969";NA;5370;-12;-0,002;NA;"Grästorp";"14";"Västra Götalands län"
"441";"1445";"1969";NA;5789;-70;-0,012;NA;"Essunga";"14";"Västra Götalands län"
"442";"1446";"1969";NA;8487;-207;-0,024;NA;"Karlsborg";"14";"Västra Götalands län"
"443";"1447";"1969";NA;6938;67;0,01;NA;"Gullspång";"14";"Västra Götalands län"
"444";"1452";"1969";NA;11544;74;0,006;NA;"Tranemo";"14";"Västra Götalands län"
"445";"1460";"1969";NA;12528;-54;-0,004;NA;"Bengtsfors";"14";"Västra Götalands län"
"446";"1461";"1969";NA;10698;-79;-0,007;NA;"Mellerud";"14";"Västra Götalands län"
"447";"1462";"1969";NA;9826;140;0,014;NA;"Lilla Edet";"14";"Västra Götalands län"
"448";"1463";"1969";NA;28756;417;0,015;NA;"Mark";"14";"Västra Götalands län"
"449";"1465";"1969";NA;9775;82;0,008;NA;"Svenljunga";"14";"Västra Götalands län"
"450";"1466";"1969";NA;9117;35;0,004;NA;"Herrljunga";"14";"Västra Götalands län"
"451";"1470";"1969";NA;17283;-113;-0,006;NA;"Vara";"14";"Västra Götalands län"
"452";"1471";"1969";NA;11890;-38;-0,003;NA;"Götene";"14";"Västra Götalands län"
"453";"1472";"1969";NA;10039;73;0,007;NA;"Tibro";"14";"Västra Götalands län"
"454";"1473";"1969";NA;10381;-163;-0,015;NA;"Töreboda";"14";"Västra Götalands län"
"455";"1480";"1969";NA;459082;3025;0,007;NA;"Göteborg";"14";"Västra Götalands län"
"456";"1481";"1969";NA;43471;1837;0,044;NA;"Mölndal";"14";"Västra Götalands län"
"457";"1482";"1969";NA;23441;903;0,04;NA;"Kungälv";"14";"Västra Götalands län"
"458";"1484";"1969";NA;13733;138;0,01;NA;"Lysekil";"14";"Västra Götalands län"
"459";"1485";"1969";NA;47755;109;0,002;NA;"Uddevalla";"14";"Västra Götalands län"
"460";"1486";"1969";NA;9735;-25;-0,003;NA;"Strömstad";"14";"Västra Götalands län"
"461";"1487";"1969";NA;32033;95;0,003;NA;"Vänersborg";"14";"Västra Götalands län"
"462";"1488";"1969";NA;47762;1523;0,033;NA;"Trollhättan";"14";"Västra Götalands län"
"463";"1489";"1969";NA;26350;279;0,011;NA;"Alingsås";"14";"Västra Götalands län"
"464";"1490";"1969";NA;106976;1502;0,014;NA;"Borås";"14";"Västra Götalands län"
"465";"1491";"1969";NA;21257;112;0,005;NA;"Ulricehamn";"14";"Västra Götalands län"
"466";"1492";"1969";NA;13356;36;0,003;NA;"Åmål";"14";"Västra Götalands län"
"467";"1493";"1969";NA;24436;622;0,026;NA;"Mariestad";"14";"Västra Götalands län"
"468";"1494";"1969";NA;34783;375;0,011;NA;"Lidköping";"14";"Västra Götalands län"
"469";"1495";"1969";NA;16787;181;0,011;NA;"Skara";"14";"Västra Götalands län"
"470";"1496";"1969";NA;42741;466;0,011;NA;"Skövde";"14";"Västra Götalands län"
"471";"1497";"1969";NA;7357;4;0,001;NA;"Hjo";"14";"Västra Götalands län"
"472";"1498";"1969";NA;12768;-15;-0,001;NA;"Tidaholm";"14";"Västra Götalands län"
"473";"1499";"1969";NA;32732;-193;-0,006;NA;"Falköping";"14";"Västra Götalands län"
"474";"1715";"1969";NA;8100;162;0,02;NA;"Kil";"17";"Värmlands län"
"475";"1730";"1969";NA;10099;-49;-0,005;NA;"Eda";"17";"Värmlands län"
"476";"1737";"1969";NA;17167;-364;-0,021;NA;"Torsby";"17";"Värmlands län"
"477";"1760";"1969";NA;5638;-124;-0,022;NA;"Storfors";"17";"Värmlands län"
"478";"1761";"1969";NA;10630;23;0,002;NA;"Hammarö";"17";"Värmlands län"
"479";"1762";"1969";NA;5783;-43;-0,007;NA;"Munkfors";"17";"Värmlands län"
"480";"1763";"1969";NA;9416;-9;-0,001;NA;"Forshaga";"17";"Värmlands län"
"481";"1764";"1969";NA;10305;177;0,017;NA;"Grums";"17";"Värmlands län"
"482";"1765";"1969";NA;10030;-129;-0,013;NA;"Årjäng";"17";"Värmlands län"
"483";"1766";"1969";NA;14251;-171;-0,012;NA;"Sunne";"17";"Värmlands län"
"484";"1780";"1969";NA;71497;589;0,008;NA;"Karlstad";"17";"Värmlands län"
"485";"1781";"1969";NA;27651;10;0;NA;"Kristinehamn";"17";"Värmlands län"
"486";"1782";"1969";NA;16388;-177;-0,011;NA;"Filipstad";"17";"Värmlands län"
"487";"1783";"1969";NA;19527;-333;-0,017;NA;"Hagfors";"17";"Värmlands län"
"488";"1784";"1969";NA;27419;-161;-0,006;NA;"Arvika";"17";"Värmlands län"
"489";"1785";"1969";NA;20138;-17;-0,001;NA;"Säffle";"17";"Värmlands län"
"490";"1814";"1969";NA;0;0;NA;NA;"Lekeberg";"18";"Örebro län"
"491";"1860";"1969";NA;9454;120;0,013;NA;"Laxå";"18";"Örebro län"
"492";"1861";"1969";NA;16779;28;0,002;NA;"Hallsberg";"18";"Örebro län"
"493";"1862";"1969";NA;11882;248;0,021;NA;"Degerfors";"18";"Örebro län"
"494";"1863";"1969";NA;11700;-23;-0,002;NA;"Hällefors";"18";"Örebro län"
"495";"1864";"1969";NA;7550;-150;-0,019;NA;"Ljusnarsberg";"18";"Örebro län"
"496";"1880";"1969";NA;116157;1538;0,013;NA;"Örebro";"18";"Örebro län"
"497";"1881";"1969";NA;16290;37;0,002;NA;"Kumla";"18";"Örebro län"
"498";"1882";"1969";NA;11292;-120;-0,011;NA;"Askersund";"18";"Örebro län"
"499";"1883";"1969";NA;39207;560;0,014;NA;"Karlskoga";"18";"Örebro län"
"500";"1884";"1969";NA;9052;-7;-0,001;NA;"Nora";"18";"Örebro län"
"501";"1885";"1969";NA;24424;-308;-0,012;NA;"Lindesberg";"18";"Örebro län"
"502";"1904";"1969";NA;5576;-72;-0,013;NA;"Skinnskatteberg";"19";"Västmanlands län"
"503";"1907";"1969";NA;10964;121;0,011;NA;"Surahammar";"19";"Västmanlands län"
"504";"1960";"1969";NA;8097;116;0,015;NA;"Kungsör";"19";"Västmanlands län"
"505";"1961";"1969";NA;18505;227;0,012;NA;"Hallstahammar";"19";"Västmanlands län"
"506";"1962";"1969";NA;6793;-68;-0,01;NA;"Norberg";"19";"Västmanlands län"
"507";"1980";"1969";NA;114188;2541;0,023;NA;"Västerås";"19";"Västmanlands län"
"508";"1981";"1969";NA;19564;-193;-0,01;NA;"Sala";"19";"Västmanlands län"
"509";"1982";"1969";NA;17041;183;0,011;NA;"Fagersta";"19";"Västmanlands län"
"510";"1983";"1969";NA;29685;718;0,025;NA;"Köping";"19";"Västmanlands län"
"511";"1984";"1969";NA;14791;-11;-0,001;NA;"Arboga";"19";"Västmanlands län"
"512";"2021";"1969";NA;9111;-183;-0,02;NA;"Vansbro";"20";"Dalarnas län"
"513";"2023";"1969";NA;12335;-216;-0,017;NA;"Malung-Sälen";"20";"Dalarnas län"
"514";"2026";"1969";NA;8097;-28;-0,003;NA;"Gagnef";"20";"Dalarnas län"
"515";"2029";"1969";NA;12512;-83;-0,007;NA;"Leksand";"20";"Dalarnas län"
"516";"2031";"1969";NA;11025;-275;-0,024;NA;"Rättvik";"20";"Dalarnas län"
"517";"2034";"1969";NA;7045;-102;-0,014;NA;"Orsa";"20";"Dalarnas län"
"518";"2039";"1969";NA;9255;-297;-0,031;NA;"Älvdalen";"20";"Dalarnas län"
"519";"2061";"1969";NA;13162;456;0,036;NA;"Smedjebacken";"20";"Dalarnas län"
"520";"2062";"1969";NA;17124;-57;-0,003;NA;"Mora";"20";"Dalarnas län"
"521";"2080";"1969";NA;46236;378;0,008;NA;"Falun";"20";"Dalarnas län"
"522";"2081";"1969";NA;43363;582;0,014;NA;"Borlänge";"20";"Dalarnas län"
"523";"2082";"1969";NA;9866;-22;-0,002;NA;"Säter";"20";"Dalarnas län"
"524";"2083";"1969";NA;17202;-200;-0,011;NA;"Hedemora";"20";"Dalarnas län"
"525";"2084";"1969";NA;28379;-365;-0,013;NA;"Avesta";"20";"Dalarnas län"
"526";"2085";"1969";NA;33375;-497;-0,015;NA;"Ludvika";"20";"Dalarnas län"
"527";"2101";"1969";NA;6850;-244;-0,034;NA;"Ockelbo";"21";"Gävleborgs län"
"528";"2104";"1969";NA;15860;-33;-0,002;NA;"Hofors";"21";"Gävleborgs län"
"529";"2121";"1969";NA;13270;-179;-0,013;NA;"Ovanåker";"21";"Gävleborgs län"
"530";"2132";"1969";NA;11546;-177;-0,015;NA;"Nordanstig";"21";"Gävleborgs län"
"531";"2161";"1969";NA;22828;-446;-0,019;NA;"Ljusdal";"21";"Gävleborgs län"
"532";"2180";"1969";NA;83637;79;0,001;NA;"Gävle";"21";"Gävleborgs län"
"533";"2181";"1969";NA;43101;321;0,008;NA;"Sandviken";"21";"Gävleborgs län"
"534";"2182";"1969";NA;31824;-361;-0,011;NA;"Söderhamn";"21";"Gävleborgs län"
"535";"2183";"1969";NA;27889;-180;-0,006;NA;"Bollnäs";"21";"Gävleborgs län"
"536";"2184";"1969";NA;35957;153;0,004;NA;"Hudiksvall";"21";"Gävleborgs län"
"537";"2260";"1969";NA;15306;-437;-0,028;NA;"Ånge";"22";"Västernorrlands län"
"538";"2262";"1969";NA;17533;-93;-0,005;NA;"Timrå";"22";"Västernorrlands län"
"539";"2280";"1969";NA;26918;-44;-0,002;NA;"Härnösand";"22";"Västernorrlands län"
"540";"2281";"1969";NA;89866;-14;0;NA;"Sundsvall";"22";"Västernorrlands län"
"541";"2282";"1969";NA;29387;-541;-0,018;NA;"Kramfors";"22";"Västernorrlands län"
"542";"2283";"1969";NA;27989;-793;-0,028;NA;"Sollefteå";"22";"Västernorrlands län"
"543";"2284";"1969";NA;60360;-235;-0,004;NA;"Örnsköldsvik";"22";"Västernorrlands län"
"544";"2303";"1969";NA;8757;-318;-0,035;NA;"Ragunda";"23";"Jämtlands län"
"545";"2305";"1969";NA;10076;-313;-0,03;NA;"Bräcke";"23";"Jämtlands län"
"546";"2309";"1969";NA;13253;-455;-0,033;NA;"Krokom";"23";"Jämtlands län"
"547";"2313";"1969";NA;18845;-706;-0,036;NA;"Strömsund";"23";"Jämtlands län"
"548";"2321";"1969";NA;9891;-203;-0,02;NA;"Åre";"23";"Jämtlands län"
"549";"2326";"1969";NA;9785;-348;-0,034;NA;"Berg";"23";"Jämtlands län"
"550";"2361";"1969";NA;12787;-204;-0,016;NA;"Härjedalen";"23";"Jämtlands län"
"551";"2380";"1969";NA;49042;310;0,006;NA;"Östersund";"23";"Jämtlands län"
"552";"2401";"1969";NA;8277;-169;-0,02;NA;"Nordmaling";"24";"Västerbottens län"
"553";"2403";"1969";NA;4049;-84;-0,02;NA;"Bjurholm";"24";"Västerbottens län"
"554";"2404";"1969";NA;7849;-149;-0,019;NA;"Vindeln";"24";"Västerbottens län"
"555";"2409";"1969";NA;7733;-213;-0,027;NA;"Robertsfors";"24";"Västerbottens län"
"556";"2417";"1969";NA;6326;-153;-0,024;NA;"Norsjö";"24";"Västerbottens län"
"557";"2418";"1969";NA;4595;-34;-0,007;NA;"Malå";"24";"Västerbottens län"
"558";"2421";"1969";NA;9054;-243;-0,026;NA;"Storuman";"24";"Västerbottens län"
"559";"2422";"1969";NA;4438;-143;-0,031;NA;"Sorsele";"24";"Västerbottens län"
"560";"2425";"1969";NA;4281;-162;-0,036;NA;"Dorotea";"24";"Västerbottens län"
"561";"2460";"1969";NA;8197;-31;-0,004;NA;"Vännäs";"24";"Västerbottens län"
"562";"2462";"1969";NA;8889;-201;-0,022;NA;"Vilhelmina";"24";"Västerbottens län"
"563";"2463";"1969";NA;5535;-229;-0,04;NA;"Åsele";"24";"Västerbottens län"
"564";"2480";"1969";NA;67721;1567;0,024;NA;"Umeå";"24";"Västerbottens län"
"565";"2481";"1969";NA;14928;-156;-0,01;NA;"Lycksele";"24";"Västerbottens län"
"566";"2482";"1969";NA;71671;-504;-0,007;NA;"Skellefteå";"24";"Västerbottens län"
"567";"2505";"1969";NA;8476;-216;-0,025;NA;"Arvidsjaur";"25";"Norrbottens län"
"568";"2506";"1969";NA;4505;-176;-0,038;NA;"Arjeplog";"25";"Norrbottens län"
"569";"2510";"1969";NA;8341;-379;-0,043;NA;"Jokkmokk";"25";"Norrbottens län"
"570";"2513";"1969";NA;6324;-380;-0,057;NA;"Överkalix";"25";"Norrbottens län"
"571";"2514";"1969";NA;18262;-173;-0,009;NA;"Kalix";"25";"Norrbottens län"
"572";"2518";"1969";NA;7683;-311;-0,039;NA;"Övertorneå";"25";"Norrbottens län"
"573";"2521";"1969";NA;11355;-455;-0,039;NA;"Pajala";"25";"Norrbottens län"
"574";"2523";"1969";NA;25653;-509;-0,019;NA;"Gällivare";"25";"Norrbottens län"
"575";"2560";"1969";NA;8850;-240;-0,026;NA;"Älvsbyn";"25";"Norrbottens län"
"576";"2580";"1969";NA;57705;485;0,008;NA;"Luleå";"25";"Norrbottens län"
"577";"2581";"1969";NA;32625;7;0;NA;"Piteå";"25";"Norrbottens län"
"578";"2582";"1969";NA;27264;-294;-0,011;NA;"Boden";"25";"Norrbottens län"
"579";"2583";"1969";NA;8957;-243;-0,026;NA;"Haparanda";"25";"Norrbottens län"
"580";"2584";"1969";NA;30346;-283;-0,009;NA;"Kiruna";"25";"Norrbottens län"
"581";"0114";"1970";NA;19032;1197;0,067;NA;"Upplands Väsby";"01";"Stockholms län"
"582";"0115";"1970";NA;12711;488;0,04;NA;"Vallentuna";"01";"Stockholms län"
"583";"0117";"1970";NA;15527;1008;0,069;NA;"Österåker";"01";"Stockholms län"
"584";"0120";"1970";NA;12882;933;0,078;NA;"Värmdö";"01";"Stockholms län"
"585";"0123";"1970";NA;49261;2771;0,06;NA;"Järfälla";"01";"Stockholms län"
"586";"0125";"1970";NA;12594;1380;0,123;NA;"Ekerö";"01";"Stockholms län"
"587";"0126";"1970";NA;54732;793;0,015;NA;"Huddinge";"01";"Stockholms län"
"588";"0127";"1970";NA;26673;2795;0,117;NA;"Botkyrka";"01";"Stockholms län"
"589";"0128";"1970";NA;11951;3256;0,374;NA;"Salem";"01";"Stockholms län"
"590";"0136";"1970";NA;45001;3078;0,073;NA;"Haninge";"01";"Stockholms län"
"591";"0138";"1970";NA;27112;1389;0,054;NA;"Tyresö";"01";"Stockholms län"
"592";"0139";"1970";NA;10936;2495;0,296;NA;"Upplands-Bro";"01";"Stockholms län"
"593";"0140";"1970";NA;0;0;NA;NA;"Nykvarn";"01";"Stockholms län"
"594";"0160";"1970";NA;38406;1053;0,028;NA;"Täby";"01";"Stockholms län"
"595";"0162";"1970";NA;27623;-432;-0,015;NA;"Danderyd";"01";"Stockholms län"
"596";"0163";"1970";NA;37723;1313;0,036;NA;"Sollentuna";"01";"Stockholms län"
"597";"0180";"1970";NA;744912;-7449;-0,01;NA;"Stockholm";"01";"Stockholms län"
"598";"0181";"1970";NA;75751;2778;0,038;NA;"Södertälje";"01";"Stockholms län"
"599";"0182";"1970";NA;48035;3250;0,073;NA;"Nacka";"01";"Stockholms län"
